rank,card
2536,4249
2537,1355
2538,1723
2539,1156
2540,7670
2541,7093
2542,8873
2543,9046
2544,9399
2545,8137
2546,9040
2547,7149
2548,6989
2549,8198
2550,268
2551,9260
2552,300
2553,7984
2554,7837
2555,9908
2556,6999
2557,3307
2558,497
2559,5541
2560,4033
2561,5736
2562,3746
2563,9855
2564,1412
2565,8019
2566,2398
2567,8038
2568,4433
2569,897
2570,9460
2571,3480
2572,8815
2573,8210
2574,1387
2575,6381
2576,7747
2577,2941
2578,8507
2579,1248
2580,701
2581,8975
2582,5164
2583,8176
2584,4459
2585,4894
2586,6886
2587,9815
2588,5838
2589,574
2590,1423
2591,3991
2592,1183
2593,2672
2594,1757
2595,3547
2596,7452
2597,9756
2598,2700
2599,1737
2600,1760
2601,9672
2602,893
2603,2271
2604,7270
2605,5078
2606,6641
2607,5104
2608,4342
2609,3108
2610,9702
2611,2330
2612,2510
2613,9606
2614,8509
2615,7644
2616,3467
2617,1649
2618,5132
2619,6269
2620,8992
2621,806
2622,596
2623,7861
2624,8503
2625,4297
2626,5961
2627,1949
2628,6265
2629,6151
2630,3338
2631,6877
2632,5704
2633,6960
2634,3289
2635,99
2636,265
2637,2548
2638,989
2639,3445
2640,4444
2641,7431
2642,6685
2643,9180
2644,2094
2645,2841
2646,4767
2647,5267
2648,5762
2649,8978
2650,2561
2651,655
2652,2822
2653,4281
2654,1018
2655,7638
2656,6398
2657,5722
2658,8114
2659,7770
2660,5583
2661,3076
2662,3420
2663,6684
2664,3189
2665,8020
2666,9485
2667,5951
2668,8804
2669,4702
2670,9023
2671,903
2672,1363
2673,3437
2674,6694
2675,8777
2676,1065
2677,2078
2678,2055
2679,8570
2680,1619
2681,5507
2682,9686
2683,4251
2684,4139
2685,2575
2686,428
2687,9690
2688,3726
2689,16
2690,5751
2691,1416
2692,767
2693,1276
2694,6983
2695,539
2696,4692
2697,7381
2698,6403
2699,8691
2700,4148
2701,4699
2702,4965
2703,4099
2704,4997
2705,8483
2706,1105
2707,489
2708,8985
2709,7356
2710,9584
2711,4424
2712,1442
2713,2325
2714,2574
2715,5103
2716,5677
2717,891
2718,9006
2719,4831
2720,5388
2721,2399
2722,89
2723,6531
2724,9271
2725,6654
2726,3034
2727,5578
2728,2939
2729,7197
2730,6928
2731,3640
2732,7520
2733,5803
2734,8818
2735,7705
2736,285
2737,733
2738,2123
2739,9909
2740,5463
2741,12
2742,5017
2743,2344
2744,9843
2745,330
2746,1479
2747,4942
2748,5724
2749,1685
2750,8449
2751,6135
2752,1334
2753,2190
2754,6970
2755,9913
2756,409
2757,5933
2758,9197
2759,6815
2760,7171
2761,1285
2762,7380
2763,8306
2764,1079
2765,472
2766,2093
2767,4680
2768,8964
2769,461
2770,6762
2771,4849
2772,8892
2773,1189
2774,705
2775,5641
2776,1674
2777,4710
2778,5308
2779,8112
2780,9953
2781,3753
2782,2627
2783,6221
2784,5315
2785,8339
2786,418
2787,3030
2788,7998
2789,436
2790,6573
2791,2784
2792,2609
2793,2496
2794,8124
2795,3589
2796,4807
2797,5935
2798,8920
2799,1840
2800,2317
2801,2728
2802,4322
2803,2531
2804,5118
2805,8096
2806,4130
2807,933
2808,4004
2809,1780
2810,7667
2811,7112
2812,7563
2813,2216
2814,5447
2815,1154
2816,5952
2817,8989
2818,5106
2819,3126
2820,1898
2821,7992
2822,1052
2823,5321
2824,2019
2825,6483
2826,909
2827,2176
2828,6190
2829,8798
2830,147
2831,8079
2832,7970
2833,1309
2834,9527
2835,1023
2836,8018
2837,2885
2838,6155
2839,385
2840,9019
2841,7690
2842,7662
2843,9160
2844,1833
2845,4103
2846,2453
2847,6814
2848,2165
2849,4577
2850,2914
2851,8709
2852,1422
2853,2673
2854,9868
2855,2255
2856,7555
2857,5993
2858,259
2859,7872
2860,2602
2861,6129
2862,2497
2863,9235
2864,6445
2865,1693
2866,6423
2867,5531
2868,7315
2869,3757
2870,5619
2871,715
2872,8099
2873,4260
2874,8181
2875,7739
2876,9842
2877,1081
2878,1437
2879,1325
2880,6355
2881,2913
2882,9946
2883,8312
2884,5188
2885,1605
2886,7550
2887,3115
2888,329
2889,9520
2890,6262
2891,9695
2892,9277
2893,8974
2894,1250
2895,5409
2896,9138
2897,9866
2898,1266
2899,4206
2900,1179
2901,6873
2902,5313
2903,6141
2904,3940
2905,1662
2906,8029
2907,2443
2908,510
2909,4557
2910,872
2911,5600
2912,4832
2913,3081
2914,590
2915,3634
2916,6677
2917,4047
2918,1280
2919,9008
2920,8924
2921,295
2922,6973
2923,6667
2924,9286
2925,5197
2926,7936
2927,1880
2928,8328
2929,577
2930,7131
2931,677
2932,4258
2933,4393
2934,2708
2935,747
2936,6966
2937,8178
2938,370
2939,7865
2940,5076
2941,7498
2942,8216
2943,9267
2944,9314
2945,7745
2946,880
2947,6468
2948,2488
2949,260
2950,3461
2951,1388
2952,6211
2953,8960
2954,null
2955,5435
2956,7106
2957,53
2958,6543
2959,6393
2960,6298
2961,8265
2962,6404
2963,8293
2964,9904
2965,3934
2966,3046
2967,4639
2968,9793
2969,6299
2970,5990
2971,2095
2972,3009
2973,1958
2974,7963
2975,2079
2976,3718
2977,4526
2978,475
2979,4409
2980,3625
2981,3297
2982,6172
2983,514
2984,9797
2985,7623
2986,6220
2987,6649
2988,9859
2989,9886
2990,4784
2991,6209
2992,9893
2993,4246
2994,7738
2995,3209
2996,9622
2997,130
2998,8976
2999,9715
3000,3253
3001,2183
3002,5639
3003,1263
3004,2113
3005,2239
3006,9136
3007,8999
3008,763
3009,9370
3010,5896
3011,7517
3012,2794
3013,4837
3014,2670
3015,4664
3016,3464
3017,8680
3018,693
3019,2522
3020,3995
3021,9268
3022,7665
3023,3173
3024,8470
3025,1925
3026,543
3027,2120
3028,4675
3029,5535
3030,5889
3031,6847
3032,2259
3033,3622
3034,9883
3035,4972
3036,5336
3037,5067
3038,402
3039,179
3040,904
3041,8945
3042,7593
3043,8654
3044,7583
3045,6103
3046,4
3047,7145
3048,5927
3049,5089
3050,5768
3051,2001
3052,8704
3053,7830
3054,8217
3055,9110
3056,5634
3057,9192
3058,1798
3059,2129
3060,5236
3061,2117
3062,9202
3063,6308
3064,2558
3065,6396
3066,7569
3067,2008
3068,696
3069,8258
3070,3133
3071,9308
3072,7692
3073,7303
3074,4422
3075,2804
3076,7627
3077,6162
3078,8209
3079,6149
3080,8219
3081,3268
3082,2621
3083,1071
3084,3969
3085,4337
3086,4091
3087,1270
3088,8936
3089,1032
3090,2586
3091,9135
3092,262
3093,3261
3094,8796
3095,9917
3096,3960
3097,3222
3098,7458
3099,1038
3100,1029
3101,5602
3102,9253
3103,1135
3104,3763
3105,7053
3106,1012
3107,3212
3108,6608
3109,4134
3110,5454
3111,1491
3112,5100
3113,2092
3114,4072
3115,8080
3116,7857
3117,7701
3118,7326
3119,4375
3120,5138
3121,6029
3122,9453
3123,3566
3124,4858
3125,8332
3126,5378
3127,817
3128,9151
3129,9076
3130,6811
3131,267
3132,4000
3133,4419
3134,232
3135,3305
3136,8809
3137,4805
3138,2562
3139,9060
3140,9194
3141,8025
3142,8158
3143,5390
3144,1077
3145,2782
3146,4233
3147,3539
3148,141
3149,4232
3150,3737
3151,8136
3152,5965
3153,8544
3154,6655
3155,667
3156,7897
3157,908
3158,8033
3159,9323
3160,4398
3161,7266
3162,8579
3163,9291
3164,5591
3165,518
3166,9176
3167,1090
3168,9905
3169,7630
3170,2818
3171,9367
3172,8348
3173,3828
3174,254
3175,7175
3176,8752
3177,2957
3178,4687
3179,5460
3180,null
3181,1753
3182,5587
3183,2853
3184,35
3185,4785
3186,2944
3187,5472
3188,1466
3189,7886
3190,4775
3191,1507
3192,6292
3193,5671
3194,2603
3195,7449
3196,9499
3197,1076
3198,1518
3199,8281
3200,4759
3201,8102
3202,5373
3203,4956
3204,5172
3205,2402
3206,1184
3207,5907
3208,556
3209,7854
3210,8042
3211,5899
3212,9296
3213,1550
3214,1890
3215,1574
3216,4971
3217,4510
3218,240
3219,6945
3220,6240
3221,9823
3222,7233
3223,3438
3224,1205
3225,5481
3226,8521
3227,7253
3228,2869
3229,4100
3230,5817
3231,6438
3232,4116
3233,4936
3234,6552
3235,3632
3236,4181
3237,8074
3238,7991
3239,7316
3240,6259
3241,2493
3242,6021
3243,8932
3244,8271
3245,9254
3246,845
3247,8576
3248,6397
3249,3136
3250,6635
3251,320
3252,3199
3253,732
3254,7589
3255,1217
3256,1705
3257,5584
3258,6374
3259,7920
3260,7796
3261,5458
3262,1123
3263,1808
3264,3386
3265,9124
3266,3143
3267,9873
3268,6068
3269,9388
3270,6309
3271,6800
3272,1636
3273,4540
3274,624
3275,4773
3276,5819
3277,3597
3278,2244
3279,1004
3280,9329
3281,9784
3282,5502
3283,8092
3284,3535
3285,6441
3286,5124
3287,2671
3288,2576
3289,2529
3290,9120
3291,2420
3292,856
3293,3670
3294,203
3295,4940
3296,7711
3297,1544
3298,9419
3299,9026
3300,7323
3301,9707
3302,2541
3303,4788
3304,1796
3305,8242
3306,3119
3307,7825
3308,2591
3309,3852
3310,2827
3311,8862
3312,3398
3313,7296
3314,1887
3315,7784
3316,379
3317,8825
3318,307
3319,1404
3320,275
3321,1976
3322,6601
3323,2442
3324,7742
3325,8474
3326,3673
3327,4022
3328,5683
3329,9167
3330,7347
3331,7262
3332,2379
3333,8279
3334,2584
3335,2392
3336,6579
3337,4948
3338,5111
3339,5479
3340,1252
3341,4604
3342,9225
3343,2272
3344,1142
3345,5283
3346,6038
3347,3127
3348,8463
3349,9590
3350,3992
3351,134
3352,1577
3353,6634
3354,9934
3355,3580
3356,2567
3357,235
3358,6591
3359,1001
3360,1294
3361,3963
3362,4777
3363,8141
3364,8502
3365,3965
3366,4986
3367,5130
3368,9001
3369,2686
3370,5672
3371,8106
3372,1562
3373,9412
3374,8491
3375,250
3376,8616
3377,9009
3378,4744
3379,780
3380,8724
3381,4835
3382,5232
3383,2952
3384,5120
3385,8828
3386,2950
3387,740
3388,3481
3389,3708
3390,3144
3391,5810
3392,3523
3393,6932
3394,4697
3395,2169
3396,3817
3397,4658
3398,2306
3399,7170
3400,6506
3401,4469
3402,95
3403,3114
3404,7424
3405,2315
3406,9313
3407,8655
3408,5548
3409,92
3410,3243
3411,9808
3412,4157
3413,3700
3414,4630
3415,6005
3416,4728
3417,1524
3418,6642
3419,4294
3420,7493
3421,3653
3422,5151
3423,522
3424,3454
3425,801
3426,6215
3427,2908
3428,9573
3429,729
3430,105
3431,2331
3432,4302
3433,5334
3434,3974
3435,5858
3436,9193
3437,2127
3438,3636
3439,4666
3440,9256
3441,423
3442,8849
3443,7688
3444,5205
3445,2749
3446,6713
3447,4868
3448,7533
3449,2498
3450,2523
3451,6006
3452,7661
3453,3322
3454,6930
3455,4647
3456,2649
3457,347
3458,2547
3459,1926
3460,7300
3461,2955
3462,6062
3463,6851
3464,5947
3465,9781
3466,8069
3467,3395
3468,8364
3469,4199
3470,4013
3471,5348
3472,5356
3473,6341
3474,9132
3475,4170
3476,4562
3477,6036
3478,3276
3479,3864
3480,3392
3481,2207
3482,3029
3483,8403
3484,9841
3485,43
3486,6245
3487,2289
3488,8725
3489,4432
3490,438
3491,6001
3492,6192
3493,2631
3494,7469
3495,2447
3496,9011
3497,6138
3498,6559
3499,7104
3500,6798
3501,1132
3502,2514
3503,1915
3504,9031
3505,7064
3506,8613
3507,4941
3508,3924
3509,5042
3510,824
3511,1089
3512,6130
3513,7840
3514,9056
3515,5064
3516,8115
3517,1406
3518,9299
3519,5211
3520,7602
3521,1802
3522,426
3523,2224
3524,9311
3525,1542
3526,4006
3527,3031
3528,2797
3529,4326
3530,3413
3531,176
3532,4472
3533,8867
3534,5971
3535,4317
3536,3802
3537,4025
3538,5785
3539,3397
3540,8740
3541,8541
3542,5145
3543,7241
3544,2197
3545,7537
3546,1268
3547,5756
3548,6940
3549,5212
3550,1653
3551,6203
3552,9542
3553,8588
3554,6651
3555,8387
3556,6658
3557,9658
3558,3850
3559,5635
3560,3219
3561,368
3562,4019
3563,734
3564,6522
3565,7908
3566,3643
3567,1999
3568,456
3569,3545
3570,7494
3571,4077
3572,4758
3573,2687
3574,3563
3575,3844
3576,5960
3577,7697
3578,9981
3579,4066
3580,1813
3581,1013
3582,7065
3583,8524
3584,139
3585,7626
3586,935
3587,9391
3588,7235
3589,886
3590,9867
3591,4998
3592,2820
3593,1679
3594,5936
3595,8259
3596,8109
3597,2588
3598,5263
3599,3758
3600,9163
3601,4543
3602,9187
3603,638
3604,6555
3605,6841
3606,4272
3607,9489
3608,2845
3609,1733
3610,277
3611,1107
3612,5510
3613,5024
3614,9951
3615,3063
3616,9204
3617,3435
3618,8898
3619,3883
3620,2482
3621,1944
3622,2738
3623,4871
3624,8670
3625,7923
3626,4184
3627,2982
3628,8122
3629,6048
3630,2557
3631,9184
3632,7307
3633,8624
3634,9250
3635,4359
3636,8334
3637,7179
3638,2261
3639,3538
3640,1488
3641,9451
3642,2747
3643,6781
3644,9382
3645,6976
3646,9572
3647,4799
3648,9439
3649,9726
3650,5273
3651,2311
3652,8467
3653,159
3654,4225
3655,617
3656,4482
3657,4481
3658,115
3659,772
3660,8276
3661,1146
3662,3486
3663,3574
3664,922
3665,8283
3666,1431
3667,4763
3668,5219
3669,5706
3670,7570
3671,5530
3672,4064
3673,6345
3674,8929
3675,2971
3676,6736
3677,4913
3678,4306
3679,234
3680,6271
3681,1614
3682,5041
3683,7922
3684,5712
3685,3590
3686,4168
3687,5981
3688,9318
3689,4661
3690,2995
3691,3569
3692,6580
3693,9574
3694,5800
3695,1020
3696,8893
3697,6471
3698,6465
3699,2925
3700,1068
3701,1979
3702,890
3703,550
3704,3646
3705,3906
3706,1088
3707,3298
3708,7813
3709,2246
3710,2989
3711,1419
3712,1048
3713,5525
3714,3007
3715,2335
3716,4065
3717,9662
3718,4752
3719,6868
3720,8319
3721,8755
3722,9799
3723,2731
3724,3861
3725,9157
3726,1601
3727,1908
3728,1417
3729,616
3730,4753
3731,6320
3732,8440
3733,6813
3734,4679
3735,5261
3736,1313
3737,8683
3738,7125
3739,2324
3740,233
3741,1540
3742,2346
3743,3762
3744,599
3745,6561
3746,5333
3747,5616
3748,8550
3749,9473
3750,4020
3751,1681
3752,5228
3753,2367
3754,720
3755,3311
3756,8492
3757,9826
3758,5421
3759,178
3760,8627
3761,8844
3762,6076
3763,4978
3764,8186
3765,1677
3766,1934
3767,9441
3768,8050
3769,7993
3770,9145
3771,8879
3772,7543
3773,2075
3774,4575
3775,4823
3776,8940
3777,3717
3778,4656
3779,6234
3780,1869
3781,8086
3782,3978
3783,488
3784,6749
3785,9447
3786,9944
3787,5794
3788,2119
3789,9331
3790,621
3791,5381
3792,4145
3793,5185
3794,7765
3795,9284
3796,3052
3797,5944
3798,3225
3799,6156
3800,977
3801,3941
3802,4268
3803,5924
3804,6350
3805,2962
3806,1773
3807,4891
3808,3362
3809,998
3810,9968
3811,3777
3812,3293
3813,7383
3814,4855
3815,4735
3816,9468
3817,2644
3818,2166
3819,5900
3820,6659
3821,2069
3822,2719
3823,175
3824,286
3825,3821
3826,1379
3827,2935
3828,4313
3829,3738
3830,9075
3831,6952
3832,2478
3833,8997
3834,7848
3835,750
3836,3214
3837,5238
3838,1316
3839,9227
3840,2821
3841,3354
3842,8679
3843,2446
3844,8333
3845,9492
3846,8376
3847,6501
3848,8172
3849,1967
3850,8459
3851,2996
3852,2900
3853,3342
3854,4883
3855,2021
3856,7864
3857,8361
3858,737
3859,8071
3860,8957
3861,4476
3862,4321
3863,9631
3864,9414
3865,5445
3866,4524
3867,7001
3868,1287
3869,7896
3870,8795
3871,4789
3872,3431
3873,4637
3874,4179
3875,6941
3876,1386
3877,5081
3878,2472
3879,1097
3880,9358
3881,136
3882,686
3883,263
3884,7117
3885,9938
3886,683
3887,8379
3888,4043
3889,6368
3890,5780
3891,923
3892,7447
3893,4916
3894,2425
3895,4142
3896,5370
3897,3782
3898,4586
3899,1867
3900,378
3901,6275
3902,1103
3903,4729
3904,6964
3905,7632
3906,8558
3907,4570
3908,9170
3909,6990
3910,8318
3911,8614
3912,1563
3913,5652
3914,2466
3915,1660
3916,6857
3917,8251
3918,9892
3919,7422
3920,507
3921,2759
3922,1729
3923,6744
3924,6997
3925,1736
3926,7586
3927,3404
3928,6124
3929,2116
3930,6013
3931,9634
3932,9409
3933,1584
3934,6570
3935,1607
3936,21
3937,4172
3938,9100
3939,1168
3940,3894
3941,3920
3942,7821
3943,1148
3944,7708
3945,6840
3946,7710
3947,7058
3948,8610
3949,8891
3950,2251
3951,7313
3952,9266
3953,3483
3954,7230
3955,3110
3956,8430
3957,6244
3958,1697
3959,9565
3960,9618
3961,8111
3962,3078
3963,7916
3964,1332
3965,8988
3966,3641
3967,4340
3968,4058
3969,3344
3970,1191
3971,6276
3972,963
3973,3086
3974,9333
3975,7948
3976,9884
3977,8320
3978,5413
3979,7289
3980,4215
3981,7874
3982,2623
3983,4989
3984,2637
3985,8409
3986,4039
3987,7622
3988,8400
3989,9545
3990,9273
3991,7456
3992,7553
3993,9073
3994,2746
3995,585
3996,5108
3997,1121
3998,4979
3999,5651
4000,271
4001,6008
4002,9476
4003,4569
4004,8750
4005,5442
4006,4132
4007,5331
4008,6288
4009,4167
4010,9195
4011,2871
4012,8778
4013,2903
4014,9305
4015,4138
4016,1801
4017,6707
4018,6383
4019,8764
4020,2732
4021,2766
4022,9038
4023,1532
4024,8768
4025,9445
4026,9292
4027,3192
4028,7377
4029,2990
4030,8652
4031,7568
4032,6881
4033,5399
4034,9952
4035,4738
4036,4818
4037,7554
4038,9102
4039,5446
4040,654
4041,8766
4042,6826
4043,3725
4044,4369
4045,1647
4046,6078
4047,1094
4048,594
4049,9929
4050,5050
4051,2505
4052,7099
4053,4538
4054,8955
4055,9139
4056,4612
4057,1198
4058,8393
4059,5694
4060,8632
4061,8754
4062,2612
4063,2806
4064,5262
4065,784
4066,982
4067,743
4068,1078
4069,3424
4070,5729
4071,992
4072,6567
4073,7723
4074,3345
4075,7541
4076,2917
4077,8573
4078,8635
4079,8481
4080,9211
4081,9210
4082,7167
4083,3912
4084,4394
4085,1192
4086,2387
4087,9039
4088,4087
4089,4171
4090,9369
4091,425
4092,1910
4093,1892
4094,281
4095,1137
4096,1712
4097,5893
4098,8060
4099,5385
4100,3429
4101,8846
4102,4838
4103,6743
4104,5115
4105,6510
4106,3058
4107,3877
4108,8648
4109,6673
4110,6357
4111,8552
4112,3703
4113,9303
4114,3521
4115,3748
4116,5209
4117,7643
4118,5342
4119,1742
4120,8967
4121,8699
4122,1986
4123,9030
4124,2017
4125,6710
4126,8413
4127,3921
4128,7819
4129,7700
4130,3797
4131,3637
4132,5673
4133,929
4134,6272
4135,9013
4136,6304
4137,1597
4138,6566
4139,9304
4140,6476
4141,2277
4142,9317
4143,9474
4144,4765
4145,5281
4146,7158
4147,9114
4148,322
4149,9425
4150,5630
4151,4547
4152,8958
4153,5626
4154,1410
4155,3279
4156,8220
4157,3016
4158,9725
4159,6219
4160,9881
4161,5128
4162,8562
4163,9484
4164,479
4165,6525
4166,8919
4167,6636
4168,4197
4169,5657
4170,9965
4171,2954
4172,1832
4173,980
4174,2739
4175,2192
4176,7883
4177,8367
4178,2204
4179,6316
4180,8083
4181,2855
4182,981
4183,5564
4184,1545
4185,2773
4186,3216
4187,3858
4188,4987
4189,6756
4190,1918
4191,3402
4192,779
4193,3447
4194,2060
4195,6618
4196,859
4197,5258
4198,6437
4199,4475
4200,3185
4201,2090
4202,2341
4203,9129
4204,7207
4205,5173
4206,5610
4207,9107
4208,2421
4209,5905
4210,2645
4211,494
4212,9557
4213,2975
4214,2639
4215,4461
4216,3232
4217,9950
4218,644
4219,9012
4220,7836
4221,8357
4222,8520
4223,7070
4224,5686
4225,6175
4226,4407
4227,5202
4228,2722
4229,6622
4230,7687
4231,7536
4232,128
4233,7596
4234,665
4235,2596
4236,5179
4237,9349
4238,7639
4239,1381
4240,7844
4241,2440
4242,3147
4243,4833
4244,2726
4245,9718
4246,793
4247,452
4248,8899
4249,6842
4250,3930
4251,3391
4252,4381
4253,107
4254,3954
4255,738
4256,9521
4257,4716
4258,6554
4259,9396
4260,6416
4261,702
4262,486
4263,2698
4264,5121
4265,5265
4266,7496
4267,1149
4268,2958
4269,2887
4270,3702
4271,9575
4272,4820
4273,1202
4274,1341
4275,9354
4276,6360
4277,5871
4278,228
4279,1891
4280,7481
4281,165
4282,6516
4283,9519
4284,302
4285,2104
4286,1580
4287,6740
4288,984
4289,5569
4290,9553
4291,2422
4292,5917
4293,2799
4294,2122
4295,7329
4296,5669
4297,7716
4298,3001
4299,3548
4300,8140
4301,328
4302,8908
4303,3585
4304,6528
4305,6832
4306,6702
4307,940
4308,3561
4309,9536
4310,4357
4311,951
4312,5285
4313,7904
4314,114
4315,5559
4316,6785
4317,7392
4318,8447
4319,7436
4320,4160
4321,5293
4322,1350
4323,3664
4324,4950
4325,9652
4326,2692
4327,8049
4328,7561
4329,1581
4330,4037
4331,2918
4332,1311
4333,8204
4334,975
4335,6181
4336,8358
4337,4331
4338,7311
4339,1091
4340,8434
4341,2037
4342,9549
4343,7352
4344,6733
4345,608
4346,4893
4347,6450
4348,1074
4349,5912
4350,9640
4351,5004
4352,5599
4353,5218
4354,5256
4355,4553
4356,3015
4357,1312
4358,9243
4359,4283
4360,9442
4361,8098
4362,1139
4363,9918
4364,1147
4365,6131
4366,9125
4367,5455
4368,5603
4369,718
4370,5131
4371,5046
4372,8543
4373,4954
4374,5044
4375,8909
4376,9982
4377,272
4378,8983
4379,8791
4380,3735
4381,3104
4382,7399
4383,5070
4384,6081
4385,4361
4386,7439
4387,4865
4388,5781
4389,3602
4390,4509
4391,1665
4392,9943
4393,3097
4394,7964
4395,627
4396,5787
4397,366
4398,4922
4399,4429
4400,6391
4401,7877
4402,9263
4403,836
4404,6761
4405,2648
4406,8425
4407,2140
4408,9762
4409,4726
4410,7330
4411,2456
4412,7921
4413,5880
4414,1630
4415,2565
4416,9418
4417,4962
4418,9811
4419,284
4420,3449
4421,1639
4422,2921
4423,4192
4424,1269
4425,711
4426,9199
4427,1561
4428,2999
4429,8433
4430,3613
4431,5755
4432,1364
4433,3668
4434,5656
4435,7793
4436,9061
4437,6993
4438,2486
4439,8456
4440,3457
4441,5967
4442,1959
4443,5327
4444,6980
4445,149
4446,5459
4447,395
4448,6137
4449,3736
4450,5845
4451,5998
4452,420
4453,4423
4454,7022
4455,742
4456,8835
4457,895
4458,6907
4459,8277
4460,1279
4461,4371
4462,2911
4463,6587
4464,9083
4465,5341
4466,5270
4467,9231
4468,4137
4469,5647
4470,3306
4471,8180
4472,4256
4473,3116
4474,2048
4475,54
4476,1054
4477,6227
4478,4144
4479,5335
4480,4745
4481,4794
4482,3309
4483,5239
4484,4395
4485,9140
4486,2803
4487,8889
4488,6544
4489,7628
4490,109
4491,8590
4492,4207
4493,3417
4494,3989
4495,3947
4496,1236
4497,3125
4498,4243
4499,7945
4500,9937
4501,6819
4502,7750
4503,2764
4504,8756
4505,7205
4506,2278
4507,8817
4508,9696
4509,7887
4510,9605
4511,8012
4512,1641
4513,7360
4514,1057
4515,6576
4516,2873
4517,3205
4518,1579
4519,2139
4520,9098
4521,6705
4522,2400
4523,7858
4524,4635
4525,4909
4526,6176
4527,9255
4528,9554
4529,1943
4530,9767
4531,1809
4532,1874
4533,1000
4534,1039
4535,3061
4536,9448
4537,71
4538,6652
4539,9336
4540,1951
4541,2729
4542,3385
4543,8215
4544,6517
4545,2383
4546,5868
4547,4363
4548,6145
4549,6747
4550,6527
4551,2172
4552,6719
4553,6626
4554,5829
4555,7597
4556,2867
4557,4051
4558,2339
4559,3037
4560,108
4561,2709
4562,7314
4563,7866
4564,2994
4565,5864
4566,6226
4567,2506
4568,7546
4569,4841
4570,603
4571,2836
4572,618
4573,3840
4574,2144
4575,6560
4576,1221
4577,7969
4578,226
4579,3376
4580,7476
4581,5842
4582,6526
4583,83
4584,7408
4585,6424
4586,1402
4587,435
4588,2789
4589,5542
4590,33
4591,9954
4592,2052
4593,9344
4594,2564
4595,4623
4596,4812
4597,8744
4598,592
4599,7298
4600,9809
4601,485
4602,9109
4603,6535
4604,3036
4605,2355
4606,8001
4607,9401
4608,8461
4609,8765
4610,1122
4611,7445
4612,2377
4613,11
4614,4353
4615,8980
4616,5376
4617,6726
4618,2515
4619,8475
4620,2258
4621,7297
4622,6741
4623,1631
4624,1197
4625,4501
4626,223
4627,6197
4628,5091
4629,7989
4630,1383
4631,9857
4632,663
4633,868
4634,2145
4635,5025
4636,9925
4637,9785
4638,1243
4639,3148
4640,6399
4641,3183
4642,3550
4643,1096
4644,2499
4645,2057
4646,9148
4647,9998
4648,7764
4649,8288
4650,6661
4651,788
4652,5468
4653,3529
4654,1963
4655,8381
4656,8036
4657,7100
4658,4439
4659,4120
4660,9095
4661,3442
4662,2407
4663,6767
4664,5448
4665,546
4666,2220
4667,7438
4668,7810
4669,199
4670,7511
4671,2643
4672,9232
4673,4573
4674,1821
4675,843
4676,5978
4677,6925
4678,9371
4679,802
4680,2509
4681,3909
4682,9101
4683,2469
4684,84
4685,8747
4686,5999
4687,5144
4688,3421
4689,860
4690,545
4691,8477
4692,1368
4693,8714
4694,8371
4695,1215
4696,2353
4697,9417
4698,4264
4699,7183
4700,5079
4701,6748
4702,2177
4703,290
4704,1308
4705,3059
4706,2614
4707,1455
4708,1413
4709,2388
4710,1610
4711,5875
4712,6097
4713,2616
4714,1899
4715,3688
4716,443
4717,3416
4718,816
4719,2371
4720,3987
4721,8398
4722,400
4723,9941
4724,3134
4725,278
4726,706
4727,1812
4728,4953
4729,2362
4730,1522
4731,7176
4732,3400
4733,9189
4734,7979
4735,3242
4736,2125
4737,3874
4738,5605
4739,6314
4740,6312
4741,1852
4742,7049
4743,9079
4744,1748
4745,1789
4746,7779
4747,9365
4748,7074
4749,3796
4750,5689
4751,1553
4752,8055
4753,3303
4754,9630
4755,1644
4756,3827
4757,4052
4758,6831
4759,288
4760,753
4761,1637
4762,6349
4763,8488
4764,1467
4765,427
4766,879
4767,1921
4768,1067
4769,4736
4770,4597
4771,1853
4772,1041
4773,555
4774,7634
4775,631
4776,6992
4777,6534
4778,1725
4779,7731
4780,3465
4781,4530
4782,3152
4783,5931
4784,4453
4785,7222
4786,5897
4787,2678
4788,7515
4789,4561
4790,2228
4791,5063
4792,3815
4793,8004
4794,3855
4795,2376
4796,4030
4797,414
4798,9615
4799,9034
4800,2658
4801,7252
4802,3239
4803,9921
4804,1618
4805,2521
4806,7902
4807,3983
4808,7238
4809,2815
4810,4582
4811,9236
4812,1238
4813,2752
4814,7324
4815,8834
4816,2316
4817,1707
4818,6208
4819,1324
4820,9324
4821,270
4822,805
4823,5319
4824,3247
4825,9870
4826,8057
4827,5749
4828,415
4829,6069
4830,4143
4831,7154
4832,9054
4833,1907
4834,6022
4835,6427
4836,8191
4837,2451
4838,9069
4839,6093
4840,5731
4841,6828
4842,8665
4843,5782
4844,5171
4845,1593
4846,5168
4847,9990
4848,6666
4849,8612
4850,7925
4851,292
4852,8498
4853,6110
4854,6766
4855,4548
4856,7211
4857,9274
4858,4963
4859,4937
4860,863
4861,9776
4862,7321
4863,7824
4864,7443
4865,765
4866,7068
4867,1343
4868,1695
4869,5983
4870,1433
4871,1342
4872,8696
4873,3471
4874,7102
4875,3675
4876,9158
4877,4695
4878,2902
4879,335
4880,700
4881,2711
4882,7440
4883,4262
4884,5449
4885,2054
4886,2536
4887,6139
4888,4219
4889,9534
4890,725
4891,7002
4892,604
4893,166
4894,7474
4895,3082
4896,4579
4897,9714
4898,8228
4899,447
4900,5985
4901,3657
4902,6550
4903,118
4904,6263
4905,5361
4906,1675
4907,8063
